index,state,country,lat,long,date,recovered,recovered_new
1394,,pakistan,30.3753,69.3451,2020-01-27,0,0
1638,,pakistan,30.3753,69.3451,2020-01-28,0,0
1882,,pakistan,30.3753,69.3451,2020-01-29,0,0
2126,,pakistan,30.3753,69.3451,2020-01-30,0,0
2370,,pakistan,30.3753,69.3451,2020-01-31,0,0
2614,,pakistan,30.3753,69.3451,2020-02-01,0,0
2858,,pakistan,30.3753,69.3451,2020-02-02,0,0
3102,,pakistan,30.3753,69.3451,2020-02-03,0,0
3346,,pakistan,30.3753,69.3451,2020-02-04,0,0
3590,,pakistan,30.3753,69.3451,2020-02-05,0,0
3834,,pakistan,30.3753,69.3451,2020-02-06,0,0
4078,,pakistan,30.3753,69.3451,2020-02-07,0,0
4322,,pakistan,30.3753,69.3451,2020-02-08,0,0
4566,,pakistan,30.3753,69.3451,2020-02-09,0,0
4810,,pakistan,30.3753,69.3451,2020-02-10,0,0
5054,,pakistan,30.3753,69.3451,2020-02-11,0,0
5298,,pakistan,30.3753,69.3451,2020-02-12,0,0
5542,,pakistan,30.3753,69.3451,2020-02-13,0,0
5786,,pakistan,30.3753,69.3451,2020-02-14,0,0
6030,,pakistan,30.3753,69.3451,2020-02-15,0,0
6274,,pakistan,30.3753,69.3451,2020-02-16,0,0
6518,,pakistan,30.3753,69.3451,2020-02-17,0,0
6762,,pakistan,30.3753,69.3451,2020-02-18,0,0
7006,,pakistan,30.3753,69.3451,2020-02-19,0,0
7250,,pakistan,30.3753,69.3451,2020-02-20,0,0
7494,,pakistan,30.3753,69.3451,2020-02-21,0,0
7738,,pakistan,30.3753,69.3451,2020-02-22,0,0
7982,,pakistan,30.3753,69.3451,2020-02-23,0,0
8226,,pakistan,30.3753,69.3451,2020-02-24,0,0
8470,,pakistan,30.3753,69.3451,2020-02-25,0,0
8714,,pakistan,30.3753,69.3451,2020-02-26,0,0
8958,,pakistan,30.3753,69.3451,2020-02-27,0,0
9202,,pakistan,30.3753,69.3451,2020-02-28,0,0
9446,,pakistan,30.3753,69.3451,2020-02-29,0,0
9690,,pakistan,30.3753,69.3451,2020-03-01,0,0
9934,,pakistan,30.3753,69.3451,2020-03-02,0,0
10178,,pakistan,30.3753,69.3451,2020-03-03,0,0
10422,,pakistan,30.3753,69.3451,2020-03-04,0,0
10666,,pakistan,30.3753,69.3451,2020-03-05,0,0
10910,,pakistan,30.3753,69.3451,2020-03-06,0,0
11154,,pakistan,30.3753,69.3451,2020-03-07,0,0
11398,,pakistan,30.3753,69.3451,2020-03-08,1,1
11642,,pakistan,30.3753,69.3451,2020-03-09,1,0
11886,,pakistan,30.3753,69.3451,2020-03-10,1,0
12130,,pakistan,30.3753,69.3451,2020-03-11,2,1
12374,,pakistan,30.3753,69.3451,2020-03-12,2,0
12618,,pakistan,30.3753,69.3451,2020-03-13,2,0
12862,,pakistan,30.3753,69.3451,2020-03-14,2,0
13106,,pakistan,30.3753,69.3451,2020-03-15,2,0
13350,,pakistan,30.3753,69.3451,2020-03-16,2,0
13594,,pakistan,30.3753,69.3451,2020-03-17,2,0
13838,,pakistan,30.3753,69.3451,2020-03-18,2,0
14082,,pakistan,30.3753,69.3451,2020-03-19,13,11
14326,,pakistan,30.3753,69.3451,2020-03-20,13,0
14570,,pakistan,30.3753,69.3451,2020-03-21,13,0
14814,,pakistan,30.3753,69.3451,2020-03-22,5,-8
15058,,pakistan,30.3753,69.3451,2020-03-23,5,0
15302,,pakistan,30.3753,69.3451,2020-03-24,18,13
15546,,pakistan,30.3753,69.3451,2020-03-25,21,3
15790,,pakistan,30.3753,69.3451,2020-03-26,21,0
16034,,pakistan,30.3753,69.3451,2020-03-27,23,2
16278,,pakistan,30.3753,69.3451,2020-03-28,29,6
16522,,pakistan,30.3753,69.3451,2020-03-29,29,0
16766,,pakistan,30.3753,69.3451,2020-03-30,76,47
17010,,pakistan,30.3753,69.3451,2020-03-31,76,0
17254,,pakistan,30.3753,69.3451,2020-04-01,94,18
17498,,pakistan,30.3753,69.3451,2020-04-02,125,31
17742,,pakistan,30.3753,69.3451,2020-04-03,126,1
175,,panama,8.538,-80.7821,2020-01-22,0,0
419,,panama,8.538,-80.7821,2020-01-23,0,0
663,,panama,8.538,-80.7821,2020-01-24,0,0
907,,panama,8.538,-80.7821,2020-01-25,0,0
1151,,panama,8.538,-80.7821,2020-01-26,0,0
1395,,panama,8.538,-80.7821,2020-01-27,0,0
1639,,panama,8.538,-80.7821,2020-01-28,0,0
1883,,panama,8.538,-80.7821,2020-01-29,0,0
2127,,panama,8.538,-80.7821,2020-01-30,0,0
2371,,panama,8.538,-80.7821,2020-01-31,0,0
2615,,panama,8.538,-80.7821,2020-02-01,0,0
2859,,panama,8.538,-80.7821,2020-02-02,0,0
3103,,panama,8.538,-80.7821,2020-02-03,0,0
3347,,panama,8.538,-80.7821,2020-02-04,0,0
3591,,panama,8.538,-80.7821,2020-02-05,0,0
3835,,panama,8.538,-80.7821,2020-02-06,0,0
4079,,panama,8.538,-80.7821,2020-02-07,0,0
4323,,panama,8.538,-80.7821,2020-02-08,0,0
4567,,panama,8.538,-80.7821,2020-02-09,0,0
4811,,panama,8.538,-80.7821,2020-02-10,0,0
5055,,panama,8.538,-80.7821,2020-02-11,0,0
5299,,panama,8.538,-80.7821,2020-02-12,0,0
5543,,panama,8.538,-80.7821,2020-02-13,0,0
5787,,panama,8.538,-80.7821,2020-02-14,0,0
6031,,panama,8.538,-80.7821,2020-02-15,0,0
6275,,panama,8.538,-80.7821,2020-02-16,0,0
6519,,panama,8.538,-80.7821,2020-02-17,0,0
6763,,panama,8.538,-80.7821,2020-02-18,0,0
7007,,panama,8.538,-80.7821,2020-02-19,0,0
7251,,panama,8.538,-80.7821,2020-02-20,0,0
7495,,panama,8.538,-80.7821,2020-02-21,0,0
7739,,panama,8.538,-80.7821,2020-02-22,0,0
7983,,panama,8.538,-80.7821,2020-02-23,0,0
8227,,panama,8.538,-80.7821,2020-02-24,0,0
8471,,panama,8.538,-80.7821,2020-02-25,0,0
8715,,panama,8.538,-80.7821,2020-02-26,0,0
8959,,panama,8.538,-80.7821,2020-02-27,0,0
9203,,panama,8.538,-80.7821,2020-02-28,0,0
9447,,panama,8.538,-80.7821,2020-02-29,0,0
9691,,panama,8.538,-80.7821,2020-03-01,0,0
9935,,panama,8.538,-80.7821,2020-03-02,0,0
10179,,panama,8.538,-80.7821,2020-03-03,0,0
10423,,panama,8.538,-80.7821,2020-03-04,0,0
10667,,panama,8.538,-80.7821,2020-03-05,0,0
10911,,panama,8.538,-80.7821,2020-03-06,0,0
11155,,panama,8.538,-80.7821,2020-03-07,0,0
11399,,panama,8.538,-80.7821,2020-03-08,0,0
11643,,panama,8.538,-80.7821,2020-03-09,0,0
11887,,panama,8.538,-80.7821,2020-03-10,0,0
12131,,panama,8.538,-80.7821,2020-03-11,0,0
12375,,panama,8.538,-80.7821,2020-03-12,0,0
12619,,panama,8.538,-80.7821,2020-03-13,0,0
12863,,panama,8.538,-80.7821,2020-03-14,0,0
13107,,panama,8.538,-80.7821,2020-03-15,0,0
13351,,panama,8.538,-80.7821,2020-03-16,0,0
13595,,panama,8.538,-80.7821,2020-03-17,0,0
13839,,panama,8.538,-80.7821,2020-03-18,0,0
14083,,panama,8.538,-80.7821,2020-03-19,0,0
14327,,panama,8.538,-80.7821,2020-03-20,0,0
14571,,panama,8.538,-80.7821,2020-03-21,0,0
14815,,panama,8.538,-80.7821,2020-03-22,0,0
15059,,panama,8.538,-80.7821,2020-03-23,0,0
15303,,panama,8.538,-80.7821,2020-03-24,1,1
15547,,panama,8.538,-80.7821,2020-03-25,1,0
15791,,panama,8.538,-80.7821,2020-03-26,2,1
16035,,panama,8.538,-80.7821,2020-03-27,2,0
16279,,panama,8.538,-80.7821,2020-03-28,2,0
16523,,panama,8.538,-80.7821,2020-03-29,4,2
16767,,panama,8.538,-80.7821,2020-03-30,4,0
17011,,panama,8.538,-80.7821,2020-03-31,9,5
17255,,panama,8.538,-80.7821,2020-04-01,9,0
17499,,panama,8.538,-80.7821,2020-04-02,9,0
17743,,panama,8.538,-80.7821,2020-04-03,10,1
176,,papua-new-guinea,-6.315,143.9555,2020-01-22,0,0
420,,papua-new-guinea,-6.315,143.9555,2020-01-23,0,0
664,,papua-new-guinea,-6.315,143.9555,2020-01-24,0,0
908,,papua-new-guinea,-6.315,143.9555,2020-01-25,0,0
1152,,papua-new-guinea,-6.315,143.9555,2020-01-26,0,0
1396,,papua-new-guinea,-6.315,143.9555,2020-01-27,0,0
1640,,papua-new-guinea,-6.315,143.9555,2020-01-28,0,0
1884,,papua-new-guinea,-6.315,143.9555,2020-01-29,0,0
2128,,papua-new-guinea,-6.315,143.9555,2020-01-30,0,0
2372,,papua-new-guinea,-6.315,143.9555,2020-01-31,0,0
2616,,papua-new-guinea,-6.315,143.9555,2020-02-01,0,0
2860,,papua-new-guinea,-6.315,143.9555,2020-02-02,0,0
3104,,papua-new-guinea,-6.315,143.9555,2020-02-03,0,0
3348,,papua-new-guinea,-6.315,143.9555,2020-02-04,0,0
3592,,papua-new-guinea,-6.315,143.9555,2020-02-05,0,0
3836,,papua-new-guinea,-6.315,143.9555,2020-02-06,0,0
4080,,papua-new-guinea,-6.315,143.9555,2020-02-07,0,0
4324,,papua-new-guinea,-6.315,143.9555,2020-02-08,0,0
4568,,papua-new-guinea,-6.315,143.9555,2020-02-09,0,0
4812,,papua-new-guinea,-6.315,143.9555,2020-02-10,0,0
5056,,papua-new-guinea,-6.315,143.9555,2020-02-11,0,0
5300,,papua-new-guinea,-6.315,143.9555,2020-02-12,0,0
5544,,papua-new-guinea,-6.315,143.9555,2020-02-13,0,0
5788,,papua-new-guinea,-6.315,143.9555,2020-02-14,0,0
6032,,papua-new-guinea,-6.315,143.9555,2020-02-15,0,0
6276,,papua-new-guinea,-6.315,143.9555,2020-02-16,0,0
6520,,papua-new-guinea,-6.315,143.9555,2020-02-17,0,0
6764,,papua-new-guinea,-6.315,143.9555,2020-02-18,0,0
7008,,papua-new-guinea,-6.315,143.9555,2020-02-19,0,0
7252,,papua-new-guinea,-6.315,143.9555,2020-02-20,0,0
7496,,papua-new-guinea,-6.315,143.9555,2020-02-21,0,0
7740,,papua-new-guinea,-6.315,143.9555,2020-02-22,0,0
7984,,papua-new-guinea,-6.315,143.9555,2020-02-23,0,0
8228,,papua-new-guinea,-6.315,143.9555,2020-02-24,0,0
8472,,papua-new-guinea,-6.315,143.9555,2020-02-25,0,0
8716,,papua-new-guinea,-6.315,143.9555,2020-02-26,0,0
8960,,papua-new-guinea,-6.315,143.9555,2020-02-27,0,0
9204,,papua-new-guinea,-6.315,143.9555,2020-02-28,0,0
9448,,papua-new-guinea,-6.315,143.9555,2020-02-29,0,0
9692,,papua-new-guinea,-6.315,143.9555,2020-03-01,0,0
9936,,papua-new-guinea,-6.315,143.9555,2020-03-02,0,0
10180,,papua-new-guinea,-6.315,143.9555,2020-03-03,0,0
10424,,papua-new-guinea,-6.315,143.9555,2020-03-04,0,0
10668,,papua-new-guinea,-6.315,143.9555,2020-03-05,0,0
10912,,papua-new-guinea,-6.315,143.9555,2020-03-06,0,0
11156,,papua-new-guinea,-6.315,143.9555,2020-03-07,0,0
11400,,papua-new-guinea,-6.315,143.9555,2020-03-08,0,0
11644,,papua-new-guinea,-6.315,143.9555,2020-03-09,0,0
11888,,papua-new-guinea,-6.315,143.9555,2020-03-10,0,0
12132,,papua-new-guinea,-6.315,143.9555,2020-03-11,0,0
12376,,papua-new-guinea,-6.315,143.9555,2020-03-12,0,0
12620,,papua-new-guinea,-6.315,143.9555,2020-03-13,0,0
12864,,papua-new-guinea,-6.315,143.9555,2020-03-14,0,0
13108,,papua-new-guinea,-6.315,143.9555,2020-03-15,0,0
13352,,papua-new-guinea,-6.315,143.9555,2020-03-16,0,0
13596,,papua-new-guinea,-6.315,143.9555,2020-03-17,0,0
13840,,papua-new-guinea,-6.315,143.9555,2020-03-18,0,0
14084,,papua-new-guinea,-6.315,143.9555,2020-03-19,0,0
14328,,papua-new-guinea,-6.315,143.9555,2020-03-20,0,0
14572,,papua-new-guinea,-6.315,143.9555,2020-03-21,0,0
14816,,papua-new-guinea,-6.315,143.9555,2020-03-22,0,0
15060,,papua-new-guinea,-6.315,143.9555,2020-03-23,0,0
15304,,papua-new-guinea,-6.315,143.9555,2020-03-24,0,0
15548,,papua-new-guinea,-6.315,143.9555,2020-03-25,0,0
15792,,papua-new-guinea,-6.315,143.9555,2020-03-26,0,0
16036,,papua-new-guinea,-6.315,143.9555,2020-03-27,0,0
16280,,papua-new-guinea,-6.315,143.9555,2020-03-28,0,0
16524,,papua-new-guinea,-6.315,143.9555,2020-03-29,0,0
16768,,papua-new-guinea,-6.315,143.9555,2020-03-30,0,0
17012,,papua-new-guinea,-6.315,143.9555,2020-03-31,0,0
17256,,papua-new-guinea,-6.315,143.9555,2020-04-01,0,0
17500,,papua-new-guinea,-6.315,143.9555,2020-04-02,0,0
17744,,papua-new-guinea,-6.315,143.9555,2020-04-03,0,0
177,,paraguay,-23.4425,-58.4438,2020-01-22,0,0
421,,paraguay,-23.4425,-58.4438,2020-01-23,0,0
665,,paraguay,-23.4425,-58.4438,2020-01-24,0,0
909,,paraguay,-23.4425,-58.4438,2020-01-25,0,0
1153,,paraguay,-23.4425,-58.4438,2020-01-26,0,0
1397,,paraguay,-23.4425,-58.4438,2020-01-27,0,0
1641,,paraguay,-23.4425,-58.4438,2020-01-28,0,0
1885,,paraguay,-23.4425,-58.4438,2020-01-29,0,0
2129,,paraguay,-23.4425,-58.4438,2020-01-30,0,0
2373,,paraguay,-23.4425,-58.4438,2020-01-31,0,0
2617,,paraguay,-23.4425,-58.4438,2020-02-01,0,0
2861,,paraguay,-23.4425,-58.4438,2020-02-02,0,0
3105,,paraguay,-23.4425,-58.4438,2020-02-03,0,0
3349,,paraguay,-23.4425,-58.4438,2020-02-04,0,0
3593,,paraguay,-23.4425,-58.4438,2020-02-05,0,0
3837,,paraguay,-23.4425,-58.4438,2020-02-06,0,0
4081,,paraguay,-23.4425,-58.4438,2020-02-07,0,0
4325,,paraguay,-23.4425,-58.4438,2020-02-08,0,0
4569,,paraguay,-23.4425,-58.4438,2020-02-09,0,0
4813,,paraguay,-23.4425,-58.4438,2020-02-10,0,0
5057,,paraguay,-23.4425,-58.4438,2020-02-11,0,0
5301,,paraguay,-23.4425,-58.4438,2020-02-12,0,0
5545,,paraguay,-23.4425,-58.4438,2020-02-13,0,0
5789,,paraguay,-23.4425,-58.4438,2020-02-14,0,0
6033,,paraguay,-23.4425,-58.4438,2020-02-15,0,0
6277,,paraguay,-23.4425,-58.4438,2020-02-16,0,0
6521,,paraguay,-23.4425,-58.4438,2020-02-17,0,0
6765,,paraguay,-23.4425,-58.4438,2020-02-18,0,0
7009,,paraguay,-23.4425,-58.4438,2020-02-19,0,0
7253,,paraguay,-23.4425,-58.4438,2020-02-20,0,0
7497,,paraguay,-23.4425,-58.4438,2020-02-21,0,0
7741,,paraguay,-23.4425,-58.4438,2020-02-22,0,0
7985,,paraguay,-23.4425,-58.4438,2020-02-23,0,0
8229,,paraguay,-23.4425,-58.4438,2020-02-24,0,0
8473,,paraguay,-23.4425,-58.4438,2020-02-25,0,0
8717,,paraguay,-23.4425,-58.4438,2020-02-26,0,0
8961,,paraguay,-23.4425,-58.4438,2020-02-27,0,0
9205,,paraguay,-23.4425,-58.4438,2020-02-28,0,0
9449,,paraguay,-23.4425,-58.4438,2020-02-29,0,0
9693,,paraguay,-23.4425,-58.4438,2020-03-01,0,0
9937,,paraguay,-23.4425,-58.4438,2020-03-02,0,0
10181,,paraguay,-23.4425,-58.4438,2020-03-03,0,0
10425,,paraguay,-23.4425,-58.4438,2020-03-04,0,0
10669,,paraguay,-23.4425,-58.4438,2020-03-05,0,0
10913,,paraguay,-23.4425,-58.4438,2020-03-06,0,0
11157,,paraguay,-23.4425,-58.4438,2020-03-07,0,0
11401,,paraguay,-23.4425,-58.4438,2020-03-08,0,0
11645,,paraguay,-23.4425,-58.4438,2020-03-09,0,0
11889,,paraguay,-23.4425,-58.4438,2020-03-10,0,0
12133,,paraguay,-23.4425,-58.4438,2020-03-11,0,0
12377,,paraguay,-23.4425,-58.4438,2020-03-12,0,0
12621,,paraguay,-23.4425,-58.4438,2020-03-13,0,0
12865,,paraguay,-23.4425,-58.4438,2020-03-14,0,0
13109,,paraguay,-23.4425,-58.4438,2020-03-15,0,0
13353,,paraguay,-23.4425,-58.4438,2020-03-16,0,0
13597,,paraguay,-23.4425,-58.4438,2020-03-17,0,0
13841,,paraguay,-23.4425,-58.4438,2020-03-18,0,0
14085,,paraguay,-23.4425,-58.4438,2020-03-19,0,0
14329,,paraguay,-23.4425,-58.4438,2020-03-20,0,0
14573,,paraguay,-23.4425,-58.4438,2020-03-21,0,0
14817,,paraguay,-23.4425,-58.4438,2020-03-22,0,0
15061,,paraguay,-23.4425,-58.4438,2020-03-23,0,0
15305,,paraguay,-23.4425,-58.4438,2020-03-24,0,0
15549,,paraguay,-23.4425,-58.4438,2020-03-25,0,0
15793,,paraguay,-23.4425,-58.4438,2020-03-26,0,0
16037,,paraguay,-23.4425,-58.4438,2020-03-27,1,1
16281,,paraguay,-23.4425,-58.4438,2020-03-28,1,0
16525,,paraguay,-23.4425,-58.4438,2020-03-29,1,0
16769,,paraguay,-23.4425,-58.4438,2020-03-30,1,0
17013,,paraguay,-23.4425,-58.4438,2020-03-31,1,0
17257,,paraguay,-23.4425,-58.4438,2020-04-01,1,0
17501,,paraguay,-23.4425,-58.4438,2020-04-02,2,1
17745,,paraguay,-23.4425,-58.4438,2020-04-03,6,4
178,,peru,-9.19,-75.0152,2020-01-22,0,0
422,,peru,-9.19,-75.0152,2020-01-23,0,0
666,,peru,-9.19,-75.0152,2020-01-24,0,0
910,,peru,-9.19,-75.0152,2020-01-25,0,0
1154,,peru,-9.19,-75.0152,2020-01-26,0,0
1398,,peru,-9.19,-75.0152,2020-01-27,0,0
1642,,peru,-9.19,-75.0152,2020-01-28,0,0
1886,,peru,-9.19,-75.0152,2020-01-29,0,0
2130,,peru,-9.19,-75.0152,2020-01-30,0,0
2374,,peru,-9.19,-75.0152,2020-01-31,0,0
2618,,peru,-9.19,-75.0152,2020-02-01,0,0
2862,,peru,-9.19,-75.0152,2020-02-02,0,0
3106,,peru,-9.19,-75.0152,2020-02-03,0,0
3350,,peru,-9.19,-75.0152,2020-02-04,0,0
3594,,peru,-9.19,-75.0152,2020-02-05,0,0
3838,,peru,-9.19,-75.0152,2020-02-06,0,0
4082,,peru,-9.19,-75.0152,2020-02-07,0,0
4326,,peru,-9.19,-75.0152,2020-02-08,0,0
4570,,peru,-9.19,-75.0152,2020-02-09,0,0
4814,,peru,-9.19,-75.0152,2020-02-10,0,0
5058,,peru,-9.19,-75.0152,2020-02-11,0,0
5302,,peru,-9.19,-75.0152,2020-02-12,0,0
5546,,peru,-9.19,-75.0152,2020-02-13,0,0
5790,,peru,-9.19,-75.0152,2020-02-14,0,0
6034,,peru,-9.19,-75.0152,2020-02-15,0,0
6278,,peru,-9.19,-75.0152,2020-02-16,0,0
6522,,peru,-9.19,-75.0152,2020-02-17,0,0
6766,,peru,-9.19,-75.0152,2020-02-18,0,0
7010,,peru,-9.19,-75.0152,2020-02-19,0,0
7254,,peru,-9.19,-75.0152,2020-02-20,0,0
7498,,peru,-9.19,-75.0152,2020-02-21,0,0
7742,,peru,-9.19,-75.0152,2020-02-22,0,0
7986,,peru,-9.19,-75.0152,2020-02-23,0,0
8230,,peru,-9.19,-75.0152,2020-02-24,0,0
8474,,peru,-9.19,-75.0152,2020-02-25,0,0
8718,,peru,-9.19,-75.0152,2020-02-26,0,0
8962,,peru,-9.19,-75.0152,2020-02-27,0,0
9206,,peru,-9.19,-75.0152,2020-02-28,0,0
9450,,peru,-9.19,-75.0152,2020-02-29,0,0
9694,,peru,-9.19,-75.0152,2020-03-01,0,0
9938,,peru,-9.19,-75.0152,2020-03-02,0,0
10182,,peru,-9.19,-75.0152,2020-03-03,0,0
10426,,peru,-9.19,-75.0152,2020-03-04,0,0
10670,,peru,-9.19,-75.0152,2020-03-05,0,0
10914,,peru,-9.19,-75.0152,2020-03-06,0,0
11158,,peru,-9.19,-75.0152,2020-03-07,0,0
11402,,peru,-9.19,-75.0152,2020-03-08,0,0
11646,,peru,-9.19,-75.0152,2020-03-09,0,0
11890,,peru,-9.19,-75.0152,2020-03-10,0,0
12134,,peru,-9.19,-75.0152,2020-03-11,0,0
12378,,peru,-9.19,-75.0152,2020-03-12,0,0
12622,,peru,-9.19,-75.0152,2020-03-13,0,0
12866,,peru,-9.19,-75.0152,2020-03-14,0,0
13110,,peru,-9.19,-75.0152,2020-03-15,0,0
13354,,peru,-9.19,-75.0152,2020-03-16,0,0
13598,,peru,-9.19,-75.0152,2020-03-17,1,1
13842,,peru,-9.19,-75.0152,2020-03-18,1,0
14086,,peru,-9.19,-75.0152,2020-03-19,1,0
14330,,peru,-9.19,-75.0152,2020-03-20,1,0
14574,,peru,-9.19,-75.0152,2020-03-21,1,0
14818,,peru,-9.19,-75.0152,2020-03-22,1,0
15062,,peru,-9.19,-75.0152,2020-03-23,1,0
15306,,peru,-9.19,-75.0152,2020-03-24,1,0
15550,,peru,-9.19,-75.0152,2020-03-25,1,0
15794,,peru,-9.19,-75.0152,2020-03-26,14,13
16038,,peru,-9.19,-75.0152,2020-03-27,16,2
16282,,peru,-9.19,-75.0152,2020-03-28,16,0
16526,,peru,-9.19,-75.0152,2020-03-29,16,0
16770,,peru,-9.19,-75.0152,2020-03-30,53,37
17014,,peru,-9.19,-75.0152,2020-03-31,394,341
17258,,peru,-9.19,-75.0152,2020-04-01,394,0
17502,,peru,-9.19,-75.0152,2020-04-02,537,143
17746,,peru,-9.19,-75.0152,2020-04-03,537,0
179,,philippines,13.0,122.0,2020-01-22,0,0
423,,philippines,13.0,122.0,2020-01-23,0,0
667,,philippines,13.0,122.0,2020-01-24,0,0
911,,philippines,13.0,122.0,2020-01-25,0,0
1155,,philippines,13.0,122.0,2020-01-26,0,0
1399,,philippines,13.0,122.0,2020-01-27,0,0
1643,,philippines,13.0,122.0,2020-01-28,0,0
1887,,philippines,13.0,122.0,2020-01-29,0,0
2131,,philippines,13.0,122.0,2020-01-30,0,0
2375,,philippines,13.0,122.0,2020-01-31,0,0
2619,,philippines,13.0,122.0,2020-02-01,0,0
2863,,philippines,13.0,122.0,2020-02-02,0,0
3107,,philippines,13.0,122.0,2020-02-03,0,0
3351,,philippines,13.0,122.0,2020-02-04,0,0
3595,,philippines,13.0,122.0,2020-02-05,0,0
3839,,philippines,13.0,122.0,2020-02-06,0,0
4083,,philippines,13.0,122.0,2020-02-07,0,0
4327,,philippines,13.0,122.0,2020-02-08,0,0
4571,,philippines,13.0,122.0,2020-02-09,0,0
4815,,philippines,13.0,122.0,2020-02-10,0,0
5059,,philippines,13.0,122.0,2020-02-11,0,0
5303,,philippines,13.0,122.0,2020-02-12,1,1
5547,,philippines,13.0,122.0,2020-02-13,1,0
5791,,philippines,13.0,122.0,2020-02-14,1,0
6035,,philippines,13.0,122.0,2020-02-15,1,0
6279,,philippines,13.0,122.0,2020-02-16,1,0
6523,,philippines,13.0,122.0,2020-02-17,1,0
6767,,philippines,13.0,122.0,2020-02-18,1,0
7011,,philippines,13.0,122.0,2020-02-19,1,0
7255,,philippines,13.0,122.0,2020-02-20,1,0
7499,,philippines,13.0,122.0,2020-02-21,1,0
7743,,philippines,13.0,122.0,2020-02-22,1,0
7987,,philippines,13.0,122.0,2020-02-23,1,0
8231,,philippines,13.0,122.0,2020-02-24,1,0
8475,,philippines,13.0,122.0,2020-02-25,1,0
8719,,philippines,13.0,122.0,2020-02-26,1,0
8963,,philippines,13.0,122.0,2020-02-27,1,0
9207,,philippines,13.0,122.0,2020-02-28,1,0
9451,,philippines,13.0,122.0,2020-02-29,1,0
9695,,philippines,13.0,122.0,2020-03-01,1,0
9939,,philippines,13.0,122.0,2020-03-02,1,0
10183,,philippines,13.0,122.0,2020-03-03,1,0
10427,,philippines,13.0,122.0,2020-03-04,1,0
10671,,philippines,13.0,122.0,2020-03-05,1,0
10915,,philippines,13.0,122.0,2020-03-06,1,0
11159,,philippines,13.0,122.0,2020-03-07,1,0
11403,,philippines,13.0,122.0,2020-03-08,1,0
11647,,philippines,13.0,122.0,2020-03-09,1,0
11891,,philippines,13.0,122.0,2020-03-10,2,1
12135,,philippines,13.0,122.0,2020-03-11,2,0
12379,,philippines,13.0,122.0,2020-03-12,2,0
12623,,philippines,13.0,122.0,2020-03-13,2,0
12867,,philippines,13.0,122.0,2020-03-14,2,0
13111,,philippines,13.0,122.0,2020-03-15,2,0
13355,,philippines,13.0,122.0,2020-03-16,2,0
13599,,philippines,13.0,122.0,2020-03-17,5,3
13843,,philippines,13.0,122.0,2020-03-18,5,0
14087,,philippines,13.0,122.0,2020-03-19,8,3
14331,,philippines,13.0,122.0,2020-03-20,8,0
14575,,philippines,13.0,122.0,2020-03-21,13,5
14819,,philippines,13.0,122.0,2020-03-22,17,4
15063,,philippines,13.0,122.0,2020-03-23,17,0
15307,,philippines,13.0,122.0,2020-03-24,20,3
15551,,philippines,13.0,122.0,2020-03-25,26,6
15795,,philippines,13.0,122.0,2020-03-26,28,2
16039,,philippines,13.0,122.0,2020-03-27,31,3
16283,,philippines,13.0,122.0,2020-03-28,35,4
16527,,philippines,13.0,122.0,2020-03-29,42,7
16771,,philippines,13.0,122.0,2020-03-30,42,0
17015,,philippines,13.0,122.0,2020-03-31,49,7
17259,,philippines,13.0,122.0,2020-04-01,50,1
17503,,philippines,13.0,122.0,2020-04-02,51,1
17747,,philippines,13.0,122.0,2020-04-03,52,1
180,,poland,51.9194,19.1451,2020-01-22,0,0
424,,poland,51.9194,19.1451,2020-01-23,0,0
668,,poland,51.9194,19.1451,2020-01-24,0,0
912,,poland,51.9194,19.1451,2020-01-25,0,0
1156,,poland,51.9194,19.1451,2020-01-26,0,0
1400,,poland,51.9194,19.1451,2020-01-27,0,0
1644,,poland,51.9194,19.1451,2020-01-28,0,0
1888,,poland,51.9194,19.1451,2020-01-29,0,0
2132,,poland,51.9194,19.1451,2020-01-30,0,0
2376,,poland,51.9194,19.1451,2020-01-31,0,0
2620,,poland,51.9194,19.1451,2020-02-01,0,0
2864,,poland,51.9194,19.1451,2020-02-02,0,0
3108,,poland,51.9194,19.1451,2020-02-03,0,0
3352,,poland,51.9194,19.1451,2020-02-04,0,0
3596,,poland,51.9194,19.1451,2020-02-05,0,0
3840,,poland,51.9194,19.1451,2020-02-06,0,0
4084,,poland,51.9194,19.1451,2020-02-07,0,0
4328,,poland,51.9194,19.1451,2020-02-08,0,0
4572,,poland,51.9194,19.1451,2020-02-09,0,0
4816,,poland,51.9194,19.1451,2020-02-10,0,0
5060,,poland,51.9194,19.1451,2020-02-11,0,0
5304,,poland,51.9194,19.1451,2020-02-12,0,0
5548,,poland,51.9194,19.1451,2020-02-13,0,0
5792,,poland,51.9194,19.1451,2020-02-14,0,0
6036,,poland,51.9194,19.1451,2020-02-15,0,0
6280,,poland,51.9194,19.1451,2020-02-16,0,0
6524,,poland,51.9194,19.1451,2020-02-17,0,0
6768,,poland,51.9194,19.1451,2020-02-18,0,0
7012,,poland,51.9194,19.1451,2020-02-19,0,0
7256,,poland,51.9194,19.1451,2020-02-20,0,0
7500,,poland,51.9194,19.1451,2020-02-21,0,0
7744,,poland,51.9194,19.1451,2020-02-22,0,0
7988,,poland,51.9194,19.1451,2020-02-23,0,0
8232,,poland,51.9194,19.1451,2020-02-24,0,0
8476,,poland,51.9194,19.1451,2020-02-25,0,0
8720,,poland,51.9194,19.1451,2020-02-26,0,0
